"Sample Date","Facility","Species","Salvage","Loss","Acrefeet"
1993-12-26,CVP,2,0,0.00,8184
2011-10-25,SWP,2,0,0.00,12576
2016-11-10,CVP,2,0,0.00,5585
1999-03-11,SWP,2,0,0.00,6465
2010-02-24,CVP,2,4,2.72,7273
2015-09-05,CVP,2,0,0.00,3595
2016-05-23,SWP,2,1,4.33,0
2003-03-06,CVP,2,0,0.00,8532
1994-11-14,SWP,2,0,0.00,8898
2010-02-13,CVP,2,20,13.60,6877
1994-07-06,CVP,2,0,0.00,2488
2022-04-24,CVP,2,0,0.00,1786
2005-06-30,SWP,2,0,0.00,12867
1995-05-23,SWP,2,0,0.00,2395
2015-08-15,SWP,2,0,0.00,373
2002-01-19,CVP,2,0,0.00,8258
1996-12-17,SWP,2,6,25.98,4446
2007-05-20,CVP,2,0,0.00,1686
2003-08-14,SWP,2,0,0.00,13908
2002-08-30,SWP,2,0,0.00,11029
1996-11-29,SWP,2,0,0.00,12497
2007-01-02,SWP,2,0,0.00,9842
2022-01-22,CVP,2,0,0.00,8219
2015-04-16,SWP,2,4,17.32,1318
1995-10-27,SWP,2,0,0.00,12911
2013-04-02,SWP,2,13,56.29,2912
1996-10-20,CVP,2,0,0.00,8291
1996-03-30,SWP,2,8,34.64,11381
1999-01-24,SWP,2,3,12.99,5760
2010-02-09,CVP,2,56,38.08,8349
2015-11-20,CVP,2,0,0.00,3800
2016-11-25,CVP,2,0,0.00,5112
2017-05-10,SWP,2,0,0.00,15299
1998-08-04,SWP,2,0,0.00,7455
1996-11-14,SWP,2,0,0.00,10395
2002-06-16,CVP,2,0,0.00,3522
2016-10-12,SWP,2,0,0.00,3804
2022-08-21,CVP,2,0,0.00,5378
2019-12-13,CVP,2,0,0.00,7419
2004-11-28,SWP,2,0,0.00,3001
2011-01-05,CVP,2,0,0.00,8043
2004-07-02,SWP,2,0,0.00,6697
2000-10-31,SWP,2,3,12.99,12915
2013-09-15,CVP,2,0,0.00,5202
2014-12-24,SWP,2,0,0.00,6493
2005-08-11,SWP,2,0,0.00,14126
2002-07-15,CVP,2,0,0.00,8538
2021-01-05,SWP,2,0,0.00,3803
2022-07-21,SWP,2,0,0.00,1046
2010-12-08,SWP,2,0,0.00,12632
2012-05-27,CVP,2,0,0.00,1610
2020-02-09,CVP,2,0,0.00,5228
1997-05-10,SWP,2,4,17.32,2858
2010-09-11,SWP,2,0,0.00,13862
2016-04-15,SWP,2,0,0.00,1074
2017-05-29,SWP,2,0,0.00,3918
2007-08-15,SWP,2,0,0.00,15181
2006-10-26,CVP,2,0,0.00,8560
2001-12-24,SWP,2,0,0.00,14330
2010-02-11,CVP,2,35,23.80,7320
2003-05-28,SWP,2,0,0.00,643
1994-03-08,SWP,2,6,25.98,3930
2009-02-09,SWP,2,3,12.99,2037
1998-11-07,SWP,2,0,0.00,6774
2000-11-07,CVP,2,12,8.16,8321
2021-08-23,SWP,2,0,0.00,537
2010-01-14,SWP,2,0,0.00,8570
2010-12-29,SWP,2,0,0.00,17000
2005-05-15,SWP,2,6,25.98,3348
2010-02-07,CVP,2,4,2.72,8150
2019-05-26,CVP,2,0,0.00,5356
1995-07-22,CVP,2,0,0.00,8998
2002-01-08,SWP,2,0,0.00,2990
1999-01-22,SWP,2,0,0.00,4931
2021-02-02,CVP,2,0,0.00,3304
2010-09-14,CVP,2,0,0.00,8114
1995-06-19,CVP,2,0,0.00,8603
2009-06-05,CVP,2,4,2.72,2001
2003-10-08,SWP,2,0,0.00,5919
2021-05-24,SWP,2,0,0.00,455
2003-01-20,SWP,2,11,47.63,4541
2019-07-30,CVP,2,0,0.00,8313
2004-01-31,SWP,2,12,51.96,14020
2007-06-28,SWP,2,0,0.00,1697
1997-02-27,CVP,2,0,0.00,5831
2011-02-24,SWP,2,8,34.64,11032
2016-09-10,SWP,2,0,0.00,10977
2008-11-08,SWP,2,0,0.00,5800
2012-06-20,CVP,2,0,0.00,3169
2016-05-12,CVP,2,0,0.00,1957
1998-02-18,CVP,2,0,0.00,6960
2019-10-25,SWP,2,0,0.00,837
2011-09-10,CVP,2,0,0.00,8240
2006-03-10,CVP,2,0,0.00,8579
2001-12-03,SWP,2,0,0.00,2491
1999-10-04,CVP,2,0,0.00,8323
1998-12-28,SWP,2,0,0.00,3590
2004-08-20,CVP,2,0,0.00,8827
2001-07-28,CVP,2,0,0.00,8434
2019-10-28,SWP,2,0,0.00,533
1996-05-04,CVP,2,0,0.00,1796
1999-03-19,SWP,2,0,0.00,4660
2011-12-20,SWP,2,0,0.00,9592
2019-09-27,SWP,2,0,0.00,13165
2005-02-05,CVP,2,0,0.00,3981
2004-11-04,SWP,2,0,0.00,9377
2020-01-01,CVP,2,0,0.00,8143
2004-04-27,CVP,2,0,0.00,1061
1999-03-10,SWP,2,0,0.00,4655
2002-06-11,CVP,2,0,0.00,3518
2005-04-17,CVP,2,0,0.00,3911
2005-12-01,CVP,2,0,0.00,8406
1999-03-23,CVP,2,12,8.16,8741
2012-02-24,CVP,2,0,0.00,1818
1994-10-22,CVP,2,0,0.00,3998
2010-08-08,CVP,2,0,0.00,8286
2012-10-13,CVP,2,0,0.00,8724
2013-12-29,SWP,2,0,0.00,2880
2019-02-14,CVP,2,4,2.72,8648
2007-06-10,CVP,2,0,0.00,1677
2018-10-01,CVP,2,0,0.00,6922
2005-09-23,SWP,2,0,0.00,13546
2010-12-22,SWP,2,0,0.00,13815
2013-01-08,CVP,2,0,0.00,1384
2013-02-08,CVP,2,0,0.00,4947
2022-06-09,CVP,2,0,0.00,1798
2013-08-04,SWP,2,0,0.00,7856
2003-09-08,CVP,2,0,0.00,7893
2009-06-03,CVP,2,0,0.00,2000
2011-05-26,SWP,2,0,0.00,2993
1999-05-04,CVP,2,0,0.00,3634
2012-12-30,CVP,2,4,2.72,3243
2007-02-07,SWP,2,0,0.00,5637
2007-08-21,SWP,2,0,0.00,13570
2013-05-30,SWP,2,0,0.00,1472
2019-01-15,CVP,2,1,0.68,6845
1996-05-29,CVP,2,24,16.32,8570
2015-06-06,CVP,2,0,0.00,354
2001-09-09,CVP,2,0,0.00,8423
1999-03-20,CVP,2,24,16.32,8699
2005-03-05,SWP,2,6,25.98,9367
1999-12-03,CVP,2,0,0.00,8017
1996-05-31,SWP,2,0,0.00,12048
2008-11-22,CVP,2,0,0.00,5368
1994-08-13,SWP,2,0,0.00,5635
2004-10-20,SWP,2,0,0.00,3843
2016-10-02,CVP,2,0,0.00,7918
1993-11-29,CVP,2,0,0.00,8495
2018-02-12,SWP,2,0,0.00,3446
2013-01-05,SWP,2,0,0.00,3611
2022-03-17,SWP,2,0,0.00,1034
2001-11-13,SWP,2,0,0.00,6740
2017-09-09,SWP,2,0,0.00,11568
2001-07-04,CVP,2,0,0.00,8274
2011-08-13,SWP,2,0,0.00,14016
2015-05-14,SWP,2,0,0.00,437
2018-05-08,CVP,2,0,0.00,3697
2019-08-16,CVP,2,0,0.00,8538
2020-04-25,CVP,2,0,0.00,1950
2000-07-03,CVP,2,0,0.00,8406
2000-11-23,CVP,2,0,0.00,8158
2020-12-04,CVP,2,0,0.00,1654
1998-09-08,CVP,2,0,0.00,8772
2017-04-12,SWP,2,NS,0.00,0
2002-09-26,CVP,2,0,0.00,8670
2003-09-15,CVP,2,0,0.00,6823
1996-07-23,CVP,2,0,0.00,8846
1994-07-25,SWP,2,0,0.00,1853
2017-01-17,CVP,2,0,0.00,7968
2018-03-06,CVP,2,0,0.00,3651
2004-05-19,SWP,2,6,25.98,1635
1993-12-14,CVP,2,0,0.00,8241
2022-09-04,SWP,2,0,0.00,1333
1995-10-07,SWP,2,0,0.00,4118
1998-07-28,CVP,2,0,0.00,8897
1994-03-01,CVP,2,36,24.48,6381
2012-01-18,SWP,2,0,0.00,7066
2009-08-04,CVP,2,0,0.00,8225
2011-02-14,CVP,2,0,0.00,3815
2021-06-29,CVP,2,0,0.00,1599
2009-12-05,CVP,2,0,0.00,3943
2011-02-10,SWP,2,0,0.00,12516
1996-04-04,CVP,2,12,8.16,8811
2004-07-16,CVP,2,0,0.00,8638
2007-07-26,SWP,2,0,0.00,15916
1998-12-19,SWP,2,0,0.00,5452
2014-04-28,SWP,2,0,0.00,437
2011-10-01,SWP,2,0,0.00,14072
2004-02-18,SWP,2,18,77.94,14146
2014-08-19,CVP,2,0,0.00,1133
2019-04-04,CVP,2,0,0.00,1618
1994-12-20,SWP,2,0,0.00,4257
2014-01-04,SWP,2,0,0.00,2338
2007-10-08,SWP,2,0,0.00,6465
2015-01-17,SWP,2,0,0.00,7362
2004-12-23,SWP,2,0,0.00,9546
2006-10-01,SWP,2,0,0.00,12761
2013-04-04,CVP,2,NS,0.00,0
2005-10-19,SWP,2,0,0.00,13083
2020-11-21,SWP,2,0,0.00,3430
2000-12-18,CVP,2,0,0.00,8223
2007-08-27,SWP,2,0,0.00,11192
1999-05-20,SWP,2,6,25.98,4028
2019-08-23,SWP,2,0,0.00,14196
2006-04-30,CVP,2,0,0.00,3384
2009-10-04,CVP,2,0,0.00,8160
2005-01-12,CVP,2,0,0.00,8405
2009-03-05,CVP,2,4,2.72,4310
2010-12-28,CVP,2,0,0.00,8237
2011-11-10,SWP,2,0,0.00,7392
2013-07-06,CVP,2,0,0.00,7255
2018-02-01,CVP,2,0,0.00,5366
2020-07-09,CVP,2,0,0.00,8552
2010-12-16,SWP,2,0,0.00,12632
2013-12-25,CVP,2,0,0.00,1944
2015-08-11,CVP,2,0,0.00,602
2009-03-27,CVP,2,0,0.00,3738
1996-03-27,SWP,2,4,17.32,5116
2001-03-01,SWP,2,24,103.92,9388
2018-10-24,SWP,2,0,0.00,6148
2022-05-12,CVP,2,0,0.00,1799
2000-10-11,CVP,2,0,0.00,8276
2003-10-03,SWP,2,0,0.00,8429
2001-12-10,CVP,2,0,0.00,8061
2019-05-17,SWP,2,NS,0.00,0
2015-05-23,CVP,2,NS,0.00,0
2020-09-02,CVP,2,0,0.00,6043
1996-06-03,SWP,2,0,0.00,11266
1995-09-18,SWP,2,0,0.00,3366
2013-05-08,CVP,2,0,0.00,1942
2017-10-02,CVP,2,0,0.00,8638
2009-12-19,CVP,2,0,0.00,5815
1996-12-16,SWP,2,0,0.00,11328
1997-04-01,SWP,2,0,0.00,4180
2012-11-23,SWP,2,4,17.32,8832
2020-02-27,CVP,2,0,0.00,1726
1999-05-14,SWP,2,12,51.96,5732
1993-12-17,CVP,2,0,0.00,8110
2010-04-12,CVP,2,4,2.72,1287
2008-02-01,CVP,2,12,8.16,8296
2018-09-10,SWP,2,0,0.00,10866
1999-02-01,CVP,2,0,0.00,8500
2019-08-09,SWP,2,0,0.00,1280
2011-03-23,CVP,2,4,2.72,5492
2013-05-23,SWP,2,0,0.00,744
2015-07-03,SWP,2,0,0.00,560
2016-12-10,SWP,2,0,0.00,13216
2002-03-13,CVP,2,12,8.16,8354
2020-08-25,SWP,2,0,0.00,10724
2011-12-04,CVP,2,0,0.00,7986
2016-03-18,SWP,2,0,0.00,7219
2005-01-19,SWP,2,0,0.00,16123
2001-05-08,CVP,2,0,0.00,1773
1999-08-13,CVP,2,0,0.00,8724
2016-01-17,CVP,2,0,0.00,3775
2003-08-12,CVP,2,0,0.00,8406
1995-11-15,CVP,2,0,0.00,8667
2000-04-14,CVP,2,0,0.00,5679
2011-11-09,CVP,2,0,0.00,8128
2007-06-06,SWP,2,NS,0.00,0
1998-07-22,SWP,2,0,0.00,7000
1998-02-11,CVP,2,0,0.00,7063
2002-07-21,CVP,2,0,0.00,8721
2008-08-21,CVP,2,0,0.00,7285
1998-06-13,CVP,2,0,0.00,5737
2006-05-06,SWP,2,0,0.00,1255
2008-09-08,SWP,2,0,0.00,3869
1997-08-06,CVP,2,0,0.00,8916
2006-04-10,CVP,2,0,0.00,1762
1994-06-09,SWP,2,0,0.00,742
2020-03-08,SWP,2,0,0.00,4752
2000-11-25,SWP,2,0,0.00,10783
2001-01-15,SWP,2,12,51.96,7713
2010-08-21,CVP,2,0,0.00,8137
2003-09-09,CVP,2,0,0.00,8045
1996-06-14,SWP,2,0,0.00,12455
2008-05-01,SWP,2,2,8.66,1832
2011-11-24,SWP,2,0,0.00,2984
2016-02-23,SWP,2,0,0.00,4974
2019-05-02,CVP,2,0,0.00,1966
2013-10-08,CVP,2,0,0.00,5188
2019-06-30,CVP,2,0,0.00,8548
2008-08-14,CVP,2,0,0.00,5512
2000-12-30,CVP,2,0,0.00,8184
2016-06-25,CVP,2,0,0.00,1595
2021-05-12,SWP,2,4,17.32,809
2012-03-18,CVP,2,4,2.72,5651
2014-07-26,CVP,2,0,0.00,1136
2012-08-18,CVP,2,0,0.00,8642
2015-12-23,CVP,2,0,0.00,3203
2021-07-02,SWP,2,NS,0.00,0
2005-08-24,SWP,2,0,0.00,13906
1999-04-04,SWP,2,38,164.54,12043
2009-10-30,CVP,2,0,0.00,8061
2007-02-17,SWP,2,4,17.32,4628
2016-09-29,SWP,2,0,0.00,5198
2006-02-05,SWP,2,0,0.00,9221
2012-10-24,CVP,2,0,0.00,6979
2016-05-27,CVP,2,0,0.00,1954
2018-12-25,CVP,2,0,0.00,7944
2008-04-23,CVP,2,8,5.44,1663
2016-09-03,SWP,2,0,0.00,14493
1995-10-22,SWP,2,0,0.00,4506
1999-01-19,SWP,2,0,0.00,4933
2018-04-06,SWP,2,9.5,41.14,9146
2016-07-23,SWP,2,0,0.00,11893
2009-04-14,SWP,2,0,0.00,2193
2013-07-27,SWP,2,0,0.00,8925
2020-06-10,SWP,2,0,0.00,889
2003-01-09,CVP,2,0,0.00,8426
1995-04-01,CVP,2,0,0.00,5634
2017-09-19,CVP,2,0,0.00,6955
2006-10-10,CVP,2,0,0.00,8536
1999-11-19,SWP,2,0,0.00,11452
2011-01-02,CVP,2,0,0.00,8072
2003-08-28,CVP,2,0,0.00,8615
2008-10-10,CVP,2,0,0.00,8458
2009-01-17,CVP,2,0,0.00,3745
2016-09-05,CVP,2,0,0.00,8371
2016-05-03,SWP,2,0,0.00,2053
2001-10-27,CVP,2,0,0.00,4728
2022-05-14,CVP,2,0,0.00,1788
2002-10-10,SWP,2,0,0.00,1826
2006-09-23,SWP,2,0,0.00,14133
2011-02-04,CVP,2,0,0.00,8186
2009-01-06,SWP,2,0,0.00,6129
2019-01-17,SWP,2,0,0.00,4651
2022-04-02,CVP,2,0,0.00,1777
1995-07-23,SWP,2,0,0.00,13734
2004-05-02,CVP,2,NS,0.00,0
2006-03-22,SWP,2,0,0.00,6259
2016-08-27,SWP,2,0,0.00,15272
2003-11-20,CVP,2,0,0.00,8609
1994-11-30,SWP,2,0,0.00,6446
1995-02-25,SWP,2,0,0.00,5186
2012-10-19,SWP,2,0,0.00,3951
2004-05-16,CVP,2,12,8.16,1460
2008-05-23,CVP,2,0,0.00,1935
2018-04-05,CVP,2,8,5.44,5378
2004-01-16,SWP,2,0,0.00,13747
2005-11-26,CVP,2,0,0.00,8344
1996-01-17,SWP,2,52,225.16,12696
2020-09-05,SWP,2,0,0.00,1928
1997-06-26,SWP,2,0,0.00,8900
2005-09-16,CVP,2,0,0.00,8665
1996-02-22,CVP,2,0,0.00,4850
2012-12-20,SWP,2,0,0.00,3144
1997-02-28,CVP,2,0,0.00,7379
2011-06-27,SWP,2,0,0.00,12814
2008-07-02,CVP,2,0,0.00,5701
2017-03-24,CVP,2,0,0.00,7434
2008-07-08,SWP,2,0,0.00,6134
1995-10-16,SWP,2,0,0.00,3945
2002-05-26,SWP,2,0,0.00,1695
2006-05-10,CVP,2,0,0.00,1680
1994-05-04,CVP,2,0,0.00,1829
1996-12-30,CVP,2,0,0.00,7674
1994-05-14,SWP,2,0,0.00,754
2000-04-15,SWP,2,0,0.00,2287
2001-02-13,SWP,2,36,155.88,9479
2021-06-28,CVP,2,0,0.00,1607
2006-11-02,SWP,2,0,0.00,8918
2020-06-22,CVP,2,0,0.00,5446
2018-05-24,SWP,2,0,0.00,2202
2022-09-13,CVP,2,0,0.00,5372
2010-01-19,SWP,2,2,8.66,9790
2004-12-20,CVP,2,0,0.00,8586
1995-01-26,SWP,2,34,147.22,15872
2018-07-21,SWP,2,0,0.00,5042
2012-05-04,CVP,2,0,0.00,1941
1997-03-20,CVP,2,0,0.00,9005
2010-01-12,SWP,2,0,0.00,6956
1997-10-30,SWP,2,0,0.00,5185
1993-12-13,CVP,2,0,0.00,8188
2014-09-18,CVP,2,0,0.00,3252
2009-12-31,SWP,2,0,0.00,5880
2008-05-04,CVP,2,0,0.00,1663
2003-11-27,CVP,2,0,0.00,8583
2020-10-10,CVP,2,0,0.00,6471
2010-11-11,SWP,2,0,0.00,10392
2003-01-16,SWP,2,24,103.92,4752
2008-05-03,SWP,2,0,0.00,1279
2012-01-06,CVP,2,0,0.00,3874
2018-02-21,CVP,2,4,2.72,1727
2013-05-27,CVP,2,8,5.44,1612
1998-12-17,SWP,2,0,0.00,5003
2008-10-04,SWP,2,0,0.00,1136
2010-10-12,SWP,2,0,0.00,9941
2014-02-24,SWP,2,0,0.00,1199
2003-10-08,CVP,2,0,0.00,8672
2010-11-29,CVP,2,0,0.00,8129
2007-02-20,CVP,2,12,8.16,8732
2002-03-19,CVP,2,0,0.00,8277
2002-10-21,CVP,2,0,0.00,8516
2021-11-09,SWP,2,0,0.00,5162
2018-08-25,CVP,2,0,0.00,8449
2003-12-26,SWP,2,0,0.00,13829
1995-04-21,CVP,2,0,0.00,7257
2008-09-12,CVP,2,0,0.00,6506
1996-07-18,CVP,2,0,0.00,8994
1997-07-13,CVP,2,0,0.00,8874
1998-05-26,CVP,2,0,0.00,6182
1994-01-21,SWP,2,0,0.00,7037
2003-07-07,CVP,2,0,0.00,8731
2000-10-08,CVP,2,0,0.00,8357
2000-11-09,SWP,2,0,0.00,10229
2016-11-16,SWP,2,0,0.00,4049
2016-10-11,CVP,2,0,0.00,7937
2004-10-25,CVP,2,0,0.00,8395
2004-02-20,CVP,2,24,16.32,7355
2008-03-02,CVP,2,4,2.72,2954
2006-01-23,CVP,2,0,0.00,7683
2021-11-05,CVP,2,0,0.00,8518
2005-06-14,SWP,2,0,0.00,12848
2005-04-28,CVP,2,0,0.00,3948
2013-09-06,CVP,2,0,0.00,6562
2009-11-26,CVP,2,0,0.00,3910
2016-10-23,SWP,2,0,0.00,5649
2022-01-16,CVP,2,0,0.00,8161
2022-03-07,CVP,2,0,0.00,1620
2007-12-04,CVP,2,0,0.00,7358
1994-04-17,CVP,2,0,0.00,1459
2014-12-16,SWP,2,0,0.00,7756
2005-12-30,SWP,2,0,0.00,17588
1999-11-08,CVP,2,0,0.00,8426
2018-03-11,SWP,2,0,0.00,3927
2020-01-20,CVP,2,0,0.00,8296
1994-03-05,CVP,2,12,8.16,5377
2002-06-26,CVP,2,0,0.00,7219
2008-02-22,CVP,2,12,8.16,7117
2010-04-21,CVP,2,0,0.00,1644
2017-08-24,CVP,2,0,0.00,8675
1998-02-16,CVP,2,12,8.16,7172
2019-05-13,SWP,2,NS,0.00,0
1998-03-01,CVP,2,0,0.00,3348
2016-04-19,SWP,2,0,0.00,1255
1997-01-05,CVP,2,0,0.00,7460
2007-05-16,CVP,2,0,0.00,1689
2001-08-25,CVP,2,0,0.00,8183
2004-10-26,SWP,2,0,0.00,9914
2017-04-11,SWP,2,NS,0.00,0
2003-11-30,SWP,2,0,0.00,4847
2002-12-03,SWP,2,0,0.00,3818
1996-05-20,SWP,2,4,17.32,5301
2004-09-30,SWP,2,0,0.00,9131
2008-11-21,CVP,2,0,0.00,5372
2017-11-01,SWP,2,0,0.00,3631
1996-10-22,SWP,2,0,0.00,9394
1999-11-20,CVP,2,0,0.00,8281
2005-09-25,SWP,2,0,0.00,13995
1997-11-20,SWP,2,0,0.00,11194
2009-08-07,CVP,2,0,0.00,8509
2010-04-25,CVP,2,0,0.00,1710
1995-10-02,CVP,2,0,0.00,8632
2014-03-30,SWP,2,0,0.00,1290
2002-02-03,CVP,2,0,0.00,8225
2008-09-28,CVP,2,0,0.00,8513
2002-02-09,SWP,2,0,0.00,11100
2011-01-22,CVP,2,0,0.00,6453
2001-07-19,SWP,2,0,0.00,7775
2020-07-06,SWP,2,0,0.00,2951
2008-09-16,SWP,2,0,0.00,1091
1996-02-14,SWP,2,24,103.92,8169
2020-09-11,CVP,2,0,0.00,8536
2009-03-24,SWP,2,0,0.00,4870
2012-02-04,SWP,2,0,0.00,6608
1999-07-28,CVP,2,0,0.00,8837
2022-02-26,SWP,2,NS,0.00,0
2014-06-30,CVP,2,0,0.00,1738
2004-01-14,SWP,2,0,0.00,13742
2009-03-16,CVP,2,20,13.60,8393
1997-06-26,CVP,2,0,0.00,8690
2005-09-20,CVP,2,0,0.00,8387
1997-08-15,CVP,2,0,0.00,8844
2000-02-01,CVP,2,36,24.48,8083
1994-03-13,CVP,2,0,0.00,5419
2008-03-16,CVP,2,12,8.16,1717
2006-03-26,CVP,2,0,0.00,1795
2014-05-23,CVP,2,0,0.00,1605
2018-07-16,CVP,2,0,0.00,6835
2008-09-01,CVP,2,0,0.00,8680
1994-11-07,SWP,2,0,0.00,4887
2006-09-04,CVP,2,0,0.00,8771
2001-03-30,SWP,2,15,64.95,7451
1995-09-06,CVP,2,0,0.00,8977
2001-02-15,SWP,2,10,43.30,10802
2008-07-06,SWP,2,4,17.32,5995
2006-03-03,CVP,2,36,24.48,8627
2015-09-06,CVP,2,0,0.00,3595
2018-10-18,SWP,2,0,0.00,3690
2008-01-10,SWP,2,0,0.00,6183
2010-03-22,CVP,2,4,2.72,6922
2003-11-07,SWP,2,0,0.00,10279
2001-10-30,SWP,2,0,0.00,2011
2016-02-08,CVP,2,0,0.00,4379
2013-10-25,CVP,2,0,0.00,3206
2022-02-08,SWP,2,0,0.00,1886
2019-01-11,CVP,2,0,0.00,6902
2020-03-09,CVP,2,0,0.00,5364
2008-03-12,CVP,2,8,5.44,2852
2015-05-25,CVP,2,NS,0.00,0
2013-10-07,CVP,2,0,0.00,5181
1999-10-11,SWP,2,0,0.00,12992
1999-08-08,SWP,2,0,0.00,13754
2010-03-26,SWP,2,18,77.94,8094
2010-05-07,SWP,2,0,0.00,1604
2013-03-24,CVP,2,14.7,9.97,4325
2019-05-31,SWP,2,4,17.32,6632
2005-06-23,CVP,2,0,0.00,8635
2013-05-29,SWP,2,0,0.00,1472
1997-11-17,CVP,2,0,0.00,8426
2012-12-26,SWP,2,0,0.00,4441
2013-01-02,CVP,2,0,0.00,4917
2010-06-29,SWP,2,0,0.00,6751
2018-05-01,CVP,2,0,0.00,1955
2021-04-13,CVP,2,0,0.00,1599
2015-03-26,SWP,2,0,0.00,900
2018-02-23,CVP,2,0,0.00,1730
2011-04-28,SWP,2,6,25.98,13886
2013-12-20,SWP,2,0,0.00,4704
2017-01-20,CVP,2,0,0.00,8027
2018-05-16,SWP,2,9,38.97,2367
2008-03-22,CVP,2,0,0.00,3522
2007-10-24,SWP,2,0,0.00,4807
2015-05-06,SWP,2,NS,0.00,0
2005-12-22,SWP,2,0,0.00,15287
1998-06-02,CVP,2,0,0.00,3981
2009-05-02,SWP,2,0,0.00,2136
2009-03-06,SWP,2,0,0.00,4372
2004-09-01,CVP,2,0,0.00,8544
2007-01-19,SWP,2,0,0.00,4496
1999-04-07,SWP,2,27,116.91,6770
2012-09-09,CVP,2,0,0.00,8631
2004-10-09,CVP,2,0,0.00,8728
2010-08-03,CVP,2,0,0.00,8315
2006-08-29,CVP,2,0,0.00,8804
2009-04-21,SWP,2,0,0.00,2131
2005-06-16,CVP,2,0,0.00,8677
1997-09-25,CVP,2,0,0.00,8588
2016-07-30,CVP,2,0,0.00,3345
2022-01-16,SWP,2,0,0.00,3791
1998-09-30,SWP,2,0,0.00,12961
2016-05-06,SWP,2,0,0.00,1729
2000-05-05,SWP,2,6,25.98,2497
2013-04-28,CVP,2,4,2.72,1616
2020-11-08,CVP,2,0,0.00,1924
2004-05-29,SWP,2,0,0.00,1343
2019-01-25,SWP,2,4,17.32,4986
2007-11-23,SWP,2,0,0.00,5437
2016-02-11,CVP,2,0,0.00,5315
1994-09-25,CVP,2,0,0.00,2050
2001-11-01,SWP,2,0,0.00,3985
2016-06-10,SWP,2,0,0.00,7896
2007-02-16,CVP,2,0,0.00,8752
1997-06-04,CVP,2,12,8.16,8976
2001-06-07,SWP,2,0,0.00,258
2002-06-07,SWP,2,0,0.00,3881
2014-02-17,CVP,2,0,0.00,5173
2021-03-11,SWP,2,0,0.00,803
2017-04-27,CVP,2,0,0.00,8562
2006-05-17,CVP,2,0,0.00,1684
1996-01-30,SWP,2,71,307.43,5451
2015-08-12,CVP,2,0,0.00,606
2016-08-24,CVP,2,0,0.00,6687
1997-12-26,SWP,2,0,0.00,14063
1997-09-22,SWP,2,0,0.00,11278
1996-04-16,SWP,2,2,8.66,1189
2016-08-10,CVP,2,0,0.00,3333
2006-04-09,SWP,2,6,25.98,3917
2003-07-12,CVP,2,0,0.00,8559
2014-04-27,CVP,2,0,0.00,4958
1999-05-26,SWP,2,0,0.00,2914
2016-11-22,SWP,2,0,0.00,10033
1997-05-25,SWP,2,0,0.00,4370
2001-01-31,CVP,2,0,0.00,5730
2012-12-08,CVP,2,0,0.00,6550
2003-11-21,SWP,2,0,0.00,6399
2015-03-19,SWP,2,0,0.00,1256
2020-05-04,SWP,2,2,8.66,1202
2001-12-05,CVP,2,0,0.00,6987
1997-11-27,SWP,2,0,0.00,12987
2017-12-25,CVP,2,0,0.00,6960
1999-01-22,CVP,2,0,0.00,7971
2000-03-09,CVP,2,12,8.16,8010
2015-07-04,SWP,2,0,0.00,560
2002-11-05,CVP,2,0,0.00,3159
2007-12-27,CVP,2,0,0.00,5202
2015-04-12,CVP,2,0,0.00,1961
2017-02-21,CVP,2,0,0.00,7865
2018-03-16,SWP,2,6.8,29.59,7931
2018-05-24,CVP,2,4,2.72,3666
2008-09-07,CVP,2,0,0.00,8731
2007-02-05,SWP,2,4,17.32,4315
2018-03-24,CVP,2,20,13.60,6661
1995-02-19,CVP,2,0,0.00,8270
2009-05-14,SWP,2,NS,0.00,0
2003-11-02,SWP,2,0,0.00,541
1998-11-03,SWP,2,0,0.00,6757
2020-07-28,CVP,2,4,2.72,8523
2021-12-21,SWP,2,0,0.00,1902
2004-09-02,SWP,2,0,0.00,12308
2009-01-27,SWP,2,0,0.00,4982
1996-10-19,SWP,2,0,0.00,10109
2019-02-01,SWP,2,0,0.00,4162
2018-08-09,SWP,2,0,0.00,13131
1996-12-07,SWP,2,0,0.00,12543
2000-05-31,CVP,2,12,8.16,5484
2015-04-02,CVP,2,0,0.00,1962
2022-04-12,SWP,2,0,0.00,1034
1996-11-12,CVP,2,0,0.00,8290
2006-05-07,SWP,2,0,0.00,1255
1998-09-11,SWP,2,0,0.00,7942
2003-08-17,SWP,2,0,0.00,13970
2008-04-04,CVP,2,4,2.72,3639
2004-03-24,CVP,2,12,8.16,8087
2018-11-23,CVP,2,0,0.00,3598
1998-02-20,CVP,2,0,0.00,7696
2020-07-24,CVP,2,0,0.00,8538
2010-04-13,CVP,2,4,2.72,1226
2008-04-13,CVP,2,0,0.00,1666
2021-03-18,SWP,2,0,0.00,3389
2005-03-23,SWP,2,18,77.94,8849
2001-10-24,CVP,2,0,0.00,4753
2012-09-22,CVP,2,0,0.00,6970
2012-10-12,CVP,2,0,0.00,8732
2012-10-01,CVP,2,0,0.00,8640
2016-05-13,SWP,2,0,0.00,3172
2011-04-01,CVP,2,0,0.00,4893
2006-12-02,SWP,2,0,0.00,13108
2018-01-29,CVP,2,0,0.00,7018
2006-11-17,CVP,2,0,0.00,8454
1999-07-08,CVP,2,0,0.00,8714
2013-09-05,SWP,2,0,0.00,10188
2017-06-26,CVP,2,0,0.00,8743
2020-12-21,SWP,2,0,0.00,2960
